synset_id,"link_type","tbl_name","description"
22955,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
23026,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
23236,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
23755,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
23771,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
23772,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
23773,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
23775,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
23778,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
23786,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
24222,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
24238,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
24384,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
24504,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
24589,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
24615,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
24620,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
24746,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
25047,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
25225,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
25424,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
25552,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
26310,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
26759,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
27635,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
27740,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
28094,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
28129,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
28154,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
28167,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
28171,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
28181,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
28197,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
28209,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
28223,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
28224,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
28602,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
28610,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
29151,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
30174,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
30692,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
30693,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
30991,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
31100,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
31676,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
31986,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
32399,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
32591,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
32637,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
32638,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
32639,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
32640,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
33843,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
33843,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
33850,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
33922,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
34198,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
34199,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
34257,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
34258,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
34295,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
34330,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
34374,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
35067,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
34412,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
34416,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
34455,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
34475,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
34481,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
34526,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
34529,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
34532,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
34593,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
34620,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
34624,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
34654,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
34714,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
34787,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
34793,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
34805,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
34834,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
34837,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
34838,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
34841,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
34857,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
34925,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
34933,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
34937,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
34938,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
34940,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
34954,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
34955,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
35007,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
35042,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
35042,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
35045,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
35055,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
35063,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
35075,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
35076,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
35077,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
35208,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
35279,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
35289,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
35297,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
35398,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
35454,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
35465,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
35466,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
35498,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
35515,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
35551,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
35611,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
35635,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
35651,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
35653,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
35664,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
52,"derived_from","tbl_adverb_derived_from","Derived From"
